h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
0.56918734,0.42147154,-0.22506018,-0.17503786,-0.32376647,-0.31509405,0.025501342,-0.3435289,-0.089497514,0.09537507
0.51901585,-0.42353627,-0.39498886,-0.009087601,0.18560708,-0.43900967,-0.3417872,-0.28093314,-0.23699945,-0.484492
0.20914805,0.09061299,-0.113414116,-0.24199748,0.072224796,-0.46720722,0.06638019,0.2702934,-0.18877758,0.03393963
-0.5237363,0.31681052,-0.7510072,0.63147116,-0.2215186,0.5197697,0.39904115,-0.61656344,0.5360173,0.4291209
-0.59244627,0.33070636,-0.800509,0.7402759,-0.41701555,0.61026967,0.6029608,-0.7536181,0.65638703,0.4289907
-0.57504016,0.5901523,-0.6281171,0.61821806,-0.5771812,0.5737955,0.562203,-0.7353118,0.70258135,0.602659
0.18346877,0.04247928,-0.3527881,0.15633442,-0.028733565,0.19764863,0.16993906,-0.20822659,0.028438842,0.002213913
-0.21669647,-0.062117856,-0.70491797,0.58523345,0.0019896915,0.090418056,0.07330917,-0.43390825,0.4082239,0.1120924
-0.45883146,0.12255321,-0.7428283,0.65900284,-0.3987948,0.62647116,0.31856248,-0.6932085,0.46546492,0.4767585
-0.4512752,0.4091896,-0.79884297,0.7084733,-0.45724973,0.5825779,0.50090903,-0.5594917,0.47062448,0.36283213
0.7283327,-0.11787023,0.7485202,-0.65920013,0.34994212,-0.49106252,-0.53928953,0.5140424,-0.6079677,-0.4246876
-0.3381069,0.1263841,-0.6849069,0.67252415,-0.18433274,0.37818235,0.38352233,-0.6290058,0.53007096,0.4287718
-0.015475576,-0.073470384,-0.35506687,0.364226,-0.013813329,-0.51385164,0.007312994,-0.26979205,0.019360043,-0.09019555
0.16128984,-0.4867035,0.17446448,-0.17773646,0.22732195,-0.34226543,-0.22863072,-0.35377002,-0.263758,-0.10491346
-0.3644211,-0.014529886,-0.53391635,0.5650197,-0.20649232,0.42240706,-0.08619558,-0.2633888,0.15203063,0.42602888
0.48447272,-0.6272358,-0.08912752,-0.19931212,0.49433947,-0.484251,-0.5078755,-0.008327152,-0.37880003,-0.32718137
-0.69964945,0.5053839,-0.6856362,0.6856172,-0.50108576,0.6293903,0.6018345,-0.599681,0.61879134,0.6756059
-0.29029095,0.1958851,-0.26428765,0.5863148,-0.035780467,0.44676557,0.20071332,-0.5121482,0.48670742,0.5741649
-0.5382016,0.4697533,-0.7580397,0.84337914,-0.38109878,0.56872714,0.28706753,-0.6064184,0.5578852,0.59086823
0.09806394,-0.28630963,-0.197754,-0.050980262,0.2048766,-0.42315993,-0.3260286,-0.01664697,-0.14948694,-0.18779099
-0.54333955,0.29481077,-0.7570356,0.7481309,-0.45266417,0.39224577,0.54781115,-0.704558,0.5303108,0.47737917
0.6293037,0.083111,-0.10692159,-0.04956265,-0.14683759,-0.49676794,-0.1938658,0.055602394,-0.34480157,0.0051732687
0.33691522,0.046284765,-0.8228869,0.5061064,-0.008962199,0.041010104,-0.32702342,-0.4368106,0.24713928,0.1757994
0.4345231,-0.06301091,0.473617,-0.28469986,0.35431543,-0.15709557,-0.10386215,0.11766443,-0.30790967,-0.43018815
-0.49789608,0.29614672,-0.7842704,0.71871674,-0.3387993,0.7057559,0.24688117,-0.6079059,0.51357377,0.57494926
0.19908743,0.055165567,-0.42171666,0.48626876,0.051236972,-0.2759887,-0.4261694,-0.20910661,-0.031886935,0.02475754
-0.1105283,0.055476107,-0.7153014,0.808745,-0.21077278,0.29700798,0.33410296,-0.5944181,0.24317615,0.4412714
-0.25359163,0.019852636,-0.5842523,0.57478833,0.338601,0.264396,0.10566149,-0.3920821,0.5907435,-0.0035989452
0.39323184,0.0008144839,-0.34333053,0.49028298,-0.110164426,0.24086544,0.06567336,-0.27595118,-0.08999742,0.1672215
-0.21582066,-0.021028617,-0.63355327,0.52551305,-0.12024074,0.59502554,0.30336326,-0.37270963,0.49510434,0.30882293
0.7951609,-0.08052265,0.2706905,-0.4480827,0.26915225,-0.816045,-0.35067517,0.39599743,-0.6161619,-0.32977724
-0.28909418,0.4528755,-0.566105,0.61099946,-0.4906314,0.41109344,0.45870492,-0.38550892,0.24939318,0.43323383
-0.4668688,0.075450316,-0.7368327,0.71444136,-0.15398856,0.594096,0.44092655,-0.65651363,0.40127987,0.39238265
-0.74249125,0.5731596,-0.8552478,0.8575155,-0.65047646,0.57719016,0.33176184,-0.6938014,0.77078927,0.59178215
-0.18514091,0.092636816,-0.5851288,0.71576524,-0.21787104,0.07376355,0.07302249,-0.34902167,0.39469823,0.2838704
0.48100623,0.019128418,0.66036,-0.30892166,0.30047217,-0.5716151,-0.34776527,0.22784808,-0.38088977,-0.24385034
-0.6736179,0.59503114,-0.85363215,0.7928015,-0.6055039,0.5655159,0.63120365,-0.84480274,0.56535596,0.56447655
-0.6086,0.5192096,-0.7796753,0.7924301,-0.44850227,0.615739,0.5509197,-0.6987054,0.6353148,0.59417176
-0.3051775,0.2423327,-0.76850295,0.79062694,-0.57398796,0.42678633,0.3156524,-0.58776283,0.36251283,0.5296541
-0.28484315,0.23026206,-0.4820218,0.63002086,-0.4395025,0.34509817,0.1595247,-0.60321224,0.4819492,0.24567641
0.22406782,-0.5240238,-0.34527954,0.06682368,0.4058567,-0.38853213,-0.38580582,-0.14867838,-0.061489258,-0.20444733
-0.35860702,0.30461878,-0.7216649,0.7350665,-0.16958624,0.42204514,0.4911782,-0.6426482,0.6077147,0.41707236
-0.53652894,0.43256944,-0.84859186,0.8256324,-0.44471297,0.60447013,0.5820495,-0.7123596,0.6375068,0.5430224
-0.54770213,0.44644812,-0.66958874,0.74663836,-0.4949492,0.5949302,0.6156688,-0.6703311,0.68268,0.6863477
-0.4078706,0.07922082,-0.7417535,0.40247625,-0.22818027,0.40192762,0.36081317,-0.46628577,0.4002257,0.4627702
-0.66899526,0.3743508,-0.8428374,0.80773544,-0.57721287,0.7155291,0.6539188,-0.7221923,0.67521816,0.56190157
-0.005245032,0.13726678,-0.41462457,0.17914554,-0.040030126,-0.261313,0.033589076,-0.235917,0.11219801,0.035705846
-0.37244982,0.24923025,-0.89656883,0.716515,-0.1989727,0.47985035,0.24530287,-0.7096649,0.5841443,0.48693565
-0.6918213,0.41078573,-0.7575796,0.6323831,-0.521937,0.6856225,0.5958126,-0.8054909,0.59798294,0.64407134
-0.53679234,0.5884923,-0.5713964,0.80698264,-0.63487965,0.7974978,0.65878654,-0.60800034,0.6276122,0.73091173
-0.47695303,0.5334207,-0.41467175,0.6264725,-0.37968814,0.40886807,0.47955444,-0.60740644,0.47938964,0.39476603
-0.5184567,0.2162232,-0.5685578,0.52798706,-0.2837304,0.58028185,0.44365335,-0.52182853,0.5044801,0.5713144
-0.03190312,0.56884354,-0.2812905,-0.33511165,-0.5255867,-0.6089447,0.47346458,-0.200808,-0.070669785,-0.20391709
0.13449936,-0.27275124,-0.1601782,-0.26523098,0.016957372,-0.4002893,-0.22204925,-0.015599483,-0.09958625,-0.18523283
-0.4173613,0.31479934,-0.5549966,0.60155797,-0.3601752,0.4210387,0.39861807,-0.51455796,0.59537065,0.24954796
-0.31891742,0.03302003,-0.61414343,0.6948113,-0.19978732,0.51830494,0.30715683,-0.58635765,0.21700214,0.53338164
-0.24966356,0.33877632,-0.60976344,0.61299735,-0.18404765,0.33536208,0.27487218,-0.38311878,0.34895995,0.2795159
-0.75913566,0.5565604,-0.81562406,0.8064894,-0.6224654,0.52636737,0.4515707,-0.7895191,0.6820831,0.57723045
-0.77121514,0.601834,-0.6223859,0.81538904,-0.5049546,0.82211107,0.59411365,-0.6302387,0.83975655,0.564475
0.7113662,-0.17717357,-0.62257576,-0.05812979,-0.19155692,-0.70713603,-0.237989,-0.051382292,-0.5125144,-0.3139004
-0.5550054,0.3384108,-0.62991536,0.5907915,-0.45469227,0.4829529,0.5636088,-0.48409235,0.6234519,0.2660363
-0.7853672,0.4715023,-0.74194795,0.7535938,-0.6110164,0.7796419,0.6502751,-0.78585196,0.77898026,0.5721193
0.37181604,0.057803683,0.48396498,-0.2580889,-0.05117078,-0.26472357,-0.014853284,0.096922465,-0.2461481,-0.18281043
-0.032869224,-0.12770288,0.30222866,-0.06793998,0.30931383,-0.3445427,-0.053918567,0.21358809,0.050929952,-0.37465376
-0.5374343,0.41814083,-0.82496506,0.6940452,-0.36993894,0.6612661,0.34395862,-0.5692301,0.5785763,0.3883305
0.3381718,-0.43390387,-0.58536905,-0.11158588,0.4151075,0.029168319,-0.32066026,-0.1995547,-0.25695702,-0.1940735
-0.38060614,0.10329442,-0.67653656,0.35499388,-0.26138192,0.5089963,0.38564005,-0.49924445,0.47797984,0.35850948
-0.33856848,0.47914577,-0.70848477,0.65952325,-0.37221348,0.070188016,0.24762756,-0.5404516,0.60597676,0.6257642
-0.3015676,0.48774722,-0.55503976,0.67854345,-0.56426567,0.38340154,0.6164004,-0.6341555,0.399759,0.13545026
-0.7178278,0.5646947,-0.603855,0.6629663,-0.50881267,0.5946,0.5952725,-0.63024086,0.6478085,0.50747055
-0.59528804,0.4361877,-0.69975466,0.78756577,-0.3893451,0.60339826,0.43851963,-0.5371528,0.71885675,0.46499026
-0.6481222,0.4384631,-0.6925588,0.81204206,-0.68616915,0.6974513,0.64463633,-0.49195868,0.6859667,0.4093997
-0.6405723,0.5204265,-0.74062,0.7550068,-0.60510474,0.4344891,0.26961735,-0.73096466,0.619745,0.31860968
-0.766244,0.53595155,-0.67327255,0.5015171,-0.44287702,0.77729595,0.66440815,-0.6968287,0.6910068,0.6111423
-0.44696417,0.19195169,-0.77976155,0.59541214,-0.42021155,0.5281622,0.47235826,-0.7522308,0.5633684,0.4541878
-0.19895647,-0.071216315,-0.4986262,0.20474213,-0.0339807,0.03983811,0.17075104,-0.20507666,0.19054766,0.11284481
-0.5015487,0.3188712,-0.8351271,0.79599124,-0.52693254,0.6304204,0.5430813,-0.7303871,0.5053568,0.61917555
-0.4285096,0.32780573,-0.80504066,0.6571103,-0.2931208,0.39348155,0.25798106,-0.6645208,0.5636562,0.35220608
0.023269035,-0.29538974,-0.1422933,0.24241793,0.24577098,-0.17956805,-0.26026592,0.05033267,-0.17061636,-0.22104107
0.36296144,-0.47550967,-0.10403398,-0.12837663,0.21416557,-0.16904248,-0.12336598,0.016238442,-0.2560595,-0.29245743
-0.67537546,0.45812374,-0.83844733,0.7730741,-0.63334566,0.73348767,0.7434105,-0.8086285,0.6238801,0.5355639
0.5371485,-0.25091076,-0.2982123,-0.5493138,0.053420756,-0.54215276,-0.3544722,0.013209279,-0.37483418,-0.37807104
-0.54383135,0.5287322,-0.5083681,0.72170544,-0.15126209,0.6623068,0.6605736,-0.49589193,0.6064983,0.51064324
-0.11027927,0.08002493,-0.66814,0.508889,-0.05909569,0.25447747,0.23011474,-0.41573042,0.4343503,0.30531403
-0.15065566,0.42518538,-0.34790874,-0.069763474,-0.4621095,0.46116367,0.36904508,-0.2755915,0.4076946,0.35810712
0.64792985,-0.5061265,-0.11080072,-0.3995576,0.4306241,-0.4955057,-0.5363386,0.14581813,-0.5950675,-0.48741758
-0.4073793,-0.058707934,-0.60562295,0.6117114,-0.0026684168,0.5266215,0.30273774,-0.5583568,0.38440013,0.27858886
-0.19508871,0.24440017,-0.5254184,0.26237348,-0.06837579,0.1296865,0.22178221,-0.5312576,0.2993151,0.23612854
0.48746032,-0.33691362,-0.28501797,-0.18557979,-0.11863253,-0.53914046,-0.477964,0.2752251,-0.60467875,-0.39340538
-0.18022422,0.14918637,-0.82459414,0.758397,-0.5174577,0.4506264,0.1484757,-0.58232653,0.4769422,0.5494902
-0.5657966,0.58084047,-0.8370423,0.64907205,-0.6061852,0.49692184,0.403588,-0.72253233,0.72777706,0.70517296
-0.3997225,0.26953873,-0.6775874,0.7303871,-0.4212184,0.4599464,0.43207306,-0.5179991,0.37914687,0.2645482
0.41678467,-0.1998747,-0.3468845,-0.36689675,0.4035187,-0.554077,-0.103098005,0.14894482,-0.3207305,-0.17920886
0.6160869,0.18219468,0.120851606,-0.032398198,-0.074517086,-0.46092314,-0.36015224,0.32756498,-0.117508784,-0.21398968
-0.21813627,0.0971699,-0.748692,0.6145999,-0.2343018,-0.019530667,0.23547879,-0.33478737,0.43938306,0.28877607
-0.55450416,0.35734227,-0.7754712,0.7637985,-0.48480076,0.3698295,0.41326723,-0.6150712,0.56152844,0.395138
0.24311662,0.23007415,-0.3349572,0.030030796,-0.15644564,-0.39210314,-0.15791644,-0.22231534,0.13888836,0.13219725
-0.60554475,0.6700375,-0.58561313,0.81893754,-0.72557765,0.700812,0.54156387,-0.51212263,0.657342,0.49916905
-0.73140454,0.45118642,-0.8013422,0.8919237,-0.58220387,0.7577103,0.53824824,-0.5792151,0.7460092,0.54855335
-0.68195754,0.32499555,-0.56868047,0.66171676,-0.4208007,0.6261156,0.39767286,-0.73299855,0.56610715,0.5993684
-0.45274952,0.5651838,-0.79201424,0.785658,-0.6637846,0.6018775,0.5124421,-0.60061026,0.6406709,0.523436
0.6730445,-0.19625986,-0.048478734,-0.37564024,0.06374281,-0.5838444,-0.20147175,0.14860772,-0.43415806,-0.365446
0.05190226,-0.3688734,-0.5157872,-0.24137217,0.23346478,-0.1797785,-0.428141,-0.29514664,0.05138094,-0.35331014
0.6348978,0.0046338267,0.26169866,-0.55145687,0.22966419,-0.52965426,-0.12828521,0.28457066,-0.5381404,-0.30787522
-0.6641309,0.38733438,-0.6484024,0.7469876,-0.3697668,0.608633,0.5792282,-0.6013789,0.5532113,0.3255466
0.37703362,-0.14940073,-0.13905448,0.046299968,0.22382306,-0.44350293,-0.21427631,-0.116712056,-0.18613748,-0.29846638
-0.6187604,0.43694666,-0.778256,0.6655406,-0.62073565,0.45819128,0.28477696,-0.48912963,0.52648616,0.6545866
0.14324927,0.03726685,0.021148281,-0.14643225,-0.0018109936,-0.30702114,-0.10691318,0.041298173,-0.34413576,-0.27280477
-0.6155728,0.45153782,-0.7931963,0.66622263,-0.58369863,0.53698325,0.6385217,-0.7267994,0.66548175,0.56221807
-0.49406514,0.390539,-0.85850275,0.87087816,-0.6358216,0.5486942,0.39027762,-0.76985025,0.5080773,0.43883592
0.27310315,-0.17926927,-0.7213451,-0.035695918,0.09034307,-0.2922149,-0.25003153,-0.002934427,-0.13481699,-0.24160717
-0.1745028,0.19320966,-0.28391573,0.36529112,-0.182786,-0.005999966,0.05188066,-0.075207055,0.011588803,0.34772602
-0.0117648365,-0.09001244,-0.6593439,0.487655,-0.050295185,-0.19513202,-0.17702827,-0.3031332,0.052852355,0.23450154
-0.14283617,0.20091619,-0.7249091,0.5582726,-0.16109271,0.039804667,0.16509461,-0.52606004,0.33675885,0.21511021
0.3599475,-0.24914287,-0.08338074,-0.48748717,0.27699846,-0.4691249,-0.2028778,0.1930001,-0.39590135,-0.41878125
-0.5016491,0.2292738,-0.5585835,0.58254355,-0.26110646,0.7212423,0.39445797,-0.45231324,0.45292833,0.55826074
-0.39253753,0.51406854,-0.6151665,0.74641836,-0.6401713,0.53643566,0.32706338,-0.52634585,0.40676957,0.60590154
-0.42475185,0.40641207,-0.73947,0.74734867,-0.49955532,0.5854253,0.37076494,-0.6304695,0.67511076,0.6773547
-0.42437616,0.24203922,-0.71317565,0.76798034,-0.41664678,0.52672845,0.5068591,-0.5015115,0.33968472,0.29936627
0.4951992,-0.08572219,0.29177272,-0.62741834,0.073814474,-0.5780307,-0.042392045,0.28049695,-0.2844001,-0.27023596
-0.23568447,0.23836456,-0.71610004,0.540116,-0.3198352,0.34157032,0.29562956,-0.67869335,0.4759245,0.40888038
0.5860304,-0.33578157,-0.0010082441,-0.20952119,0.16699962,-0.5974121,-0.45470813,0.2275019,-0.58228725,-0.41040033
0.09765197,0.34713355,-0.5373468,0.59427977,-0.2791123,0.23530647,0.24168532,-0.35149124,0.4716796,0.25187066
-0.16216369,0.27126327,-0.41028047,0.42216253,-0.49301147,0.08629665,0.35459542,-0.32236674,0.37340555,0.31839675
-0.702616,0.5618248,-0.7918172,0.829884,-0.70303136,0.80286103,0.7608093,-0.7534939,0.66838026,0.6899285
-0.34720275,0.35060158,-0.5771712,0.562322,-0.26401368,0.29077023,0.34872276,-0.56088006,0.34685045,0.4899197
0.36853513,-0.31564042,-0.380841,-0.043791834,0.28871024,-0.27344477,-0.36044753,-0.16006348,-0.23363818,-0.3583133
0.74433696,-0.43559447,0.35804683,-0.5058986,0.29670033,-0.5695546,-0.35576847,0.440146,-0.75982934,-0.5063426
-0.39054486,0.12681602,-0.404417,0.6266069,-0.24097107,0.671845,0.17420715,-0.4669938,0.4742351,0.3666364
-0.7921912,0.66790307,-0.3623745,0.76932967,-0.58966595,0.8490765,0.72696435,-0.35633886,0.7965018,0.38775593
-0.45342398,0.36648765,-0.4526912,0.7274243,-0.56665474,0.76849115,0.5627826,-0.33269295,0.44916534,0.66855854
-0.029301975,0.016223632,-0.20506442,0.1802539,-0.15948406,0.36362457,0.23485695,-0.4703331,0.21213834,0.28700244
0.4720307,-0.32125247,0.29549938,-0.41961324,0.37272936,-0.65928894,-0.41891494,0.39579257,-0.4416313,-0.52430797
0.24470045,-0.059828725,-0.050868038,0.13230443,0.1647513,-0.26163462,-0.041220695,0.061401766,-0.2625795,-0.3720516
-0.37313136,0.54272133,-0.7104751,0.4469196,-0.5773455,0.5660026,0.43228057,-0.2783641,0.5271591,0.48589668
-0.522944,0.20056376,-0.5150822,0.47748515,-0.40898043,0.46293995,0.4170147,-0.51878935,0.2420587,0.39968997
-0.52977216,0.2916683,-0.42223632,0.662959,-0.3163372,0.4954864,0.22783396,-0.53293335,0.3584829,0.3755278
-0.4561111,0.51972973,-0.7792849,0.5925087,-0.51313365,0.6372334,0.33762065,-0.6576693,0.63490474,0.55610025
-0.33410937,0.36572236,-0.77539665,0.6905624,-0.5088493,0.744929,0.4185674,-0.7682709,0.5653641,0.6263256
-0.3835697,0.123465374,-0.5929339,0.50107455,-0.29608166,0.24373403,0.2081836,-0.53869206,0.45825192,0.36440167
-0.6081925,0.15371354,-0.57389253,0.18172234,-0.04284048,0.73242617,0.43702245,-0.67827195,0.525062,0.43357065
-0.70785797,0.53785795,-0.40375328,0.7310482,-0.64305395,0.7638606,0.5655235,-0.37813953,0.7102061,0.71247154
-0.43259794,0.28752565,-0.7482887,0.41575572,-0.33031023,0.47174588,0.53816265,-0.6482136,0.35347527,0.526062
-0.62459195,0.49541745,-0.7126588,0.6986533,-0.54985386,0.79345906,0.64994824,-0.63697743,0.6850727,0.4822848
-0.59221786,0.37341362,-0.7208449,0.7162845,-0.6470865,0.6112992,0.50534964,-0.6452722,0.49970737,0.5368051
-0.20031826,0.29054853,0.013652464,0.27909833,-0.48490617,0.15325129,0.31896842,-0.2252384,0.0583586,0.21439925
-0.40523884,0.42253563,-0.7664659,0.5482222,-0.19090703,0.4764937,0.6141398,-0.6996062,0.53749263,0.17067519
-0.67697924,0.55673605,-0.81593037,0.74251765,-0.523772,0.765248,0.61071193,-0.7543875,0.6655497,0.5483478
0.27314407,-0.0779052,0.07507341,-0.25276467,0.26805934,-0.042599387,-0.07358599,0.041316178,-0.117039844,-0.42465416
-0.2303495,0.20442028,-0.7376151,0.6842781,-0.23430568,0.33963254,0.1729851,-0.5939449,0.30802184,0.45568764
-0.5556522,0.49319035,-0.79252803,0.6831166,-0.54023165,0.4633863,0.5797538,-0.6438384,0.53475225,0.44434258
-0.14968538,0.50890625,-0.6265718,0.55085874,-0.51296294,0.34215754,0.38347757,-0.74125695,0.3862522,0.3257306
-0.13620764,0.3702332,-0.526655,0.25530952,-0.3756775,0.3921596,0.45208704,-0.385722,0.3456694,0.30732545
-0.28985736,0.2967169,-0.20329408,0.19549394,-0.44779167,0.163432,0.2961476,-0.28678858,0.18680155,0.34559295
-0.08393783,0.39073938,-0.40495527,0.3503417,-0.1523873,0.092195794,0.15661256,-0.4024597,0.2103292,0.17762293
-0.46278486,0.35362875,-0.72620803,0.7072048,-0.5226211,0.6147815,0.37481087,-0.6968807,0.6074593,0.65409404
0.53353345,-0.2199957,0.055716965,-0.11156032,0.13442008,-0.6077596,-0.39674425,0.11590024,-0.5688118,-0.26897067
0.192421,-0.18119271,-0.13396223,-0.16071026,0.19903143,-0.34177393,-0.20236921,-0.03289952,-0.38808534,-0.43444538
0.10754209,0.17877933,-0.438717,0.22983341,-0.043150444,-0.14394149,-0.14166072,-0.39835536,0.040721912,-0.077980116
-0.5465601,0.37775344,-0.5499997,0.6678547,-0.22198872,0.8073523,0.43617168,-0.35884488,0.5645204,0.4057252
-0.73689085,0.5430132,-0.75472295,0.84269166,-0.74269694,0.83396155,0.6412226,-0.6968636,0.6219041,0.5285902
-0.43311566,0.6538889,0.023317797,0.6628941,-0.6290869,0.42606983,0.47106367,-0.07798037,0.3269942,0.40284282
-0.36606967,-0.08826092,-0.50993204,0.5444774,-0.23510773,0.32375216,0.112948194,-0.39632,0.35982484,0.28810737
-0.20423257,0.24635164,-0.49817735,0.69129616,-0.093816124,0.83426094,0.25763857,-0.5270715,0.57277095,0.5351977
0.5882095,-0.4727704,-0.29512328,-0.040680118,0.24248259,-0.3159813,-0.08369814,-0.2747513,-0.22651765,-0.26450944
-0.526175,0.37854138,-0.7882298,0.7519591,-0.21606323,0.67981726,0.49354786,-0.6830571,0.54761565,0.5784243
-0.31762743,0.043749057,-0.47184438,0.61749524,0.1409779,0.4171656,0.050788805,-0.4085914,-0.012432669,0.049284022
-0.19825672,0.39002886,-0.41584012,0.34145117,-0.4189325,0.09204006,0.42703632,-0.5772042,0.4326337,0.31244177
-0.62293476,0.38465458,-0.60604364,0.5714797,-0.53660786,0.36508456,0.44331995,-0.35216838,0.6512561,0.25186333
0.64552385,-0.4447104,-0.092043824,-0.43448266,-0.12472486,-0.51773214,-0.2820903,0.11398908,-0.43877327,-0.28205818
-0.5924032,0.2632931,-0.88881165,0.86261785,-0.56864846,0.5777456,0.39538884,-0.76491153,0.6663508,0.5498374
0.24646367,-0.26271915,0.061790746,-0.23857123,0.29704434,-0.23391783,-0.49200583,0.081520736,-0.08228319,-0.12730147
-0.44168144,0.51527196,-0.76650816,0.84209955,-0.4258449,0.59778845,0.5132939,-0.71467644,0.45137006,0.5092157
0.6043187,-0.4402894,-0.1251678,-0.27297625,-0.09778339,-0.4404222,-0.13584968,-0.0027188687,-0.59900314,-0.35293806
-0.17024589,0.4863263,-0.37521625,0.49530795,-0.4537123,0.50101537,0.28448868,-0.5791983,0.25238466,0.2613313
-0.6748345,0.50760055,-0.8379988,0.8230333,-0.59191,0.7246171,0.5989126,-0.75075305,0.6689808,0.49933943
-0.4968816,0.28257892,-0.7731731,0.6418271,-0.32546464,0.52583253,0.46889257,-0.71176606,0.57756275,0.51306385
-0.27374902,0.2387704,-0.39129797,0.6333179,-0.42995444,0.6644489,0.45282844,-0.35639524,0.3260646,0.39995998
0.025065064,0.3799809,-0.33707425,0.60731673,-0.3719851,0.742106,0.33006117,-0.24250458,0.58749527,0.4484457
-0.45712587,0.0011875192,-0.46983856,0.3515262,-0.24518642,0.5485265,0.54093695,-0.3319768,0.2645208,0.32470477
0.03184958,0.004189394,-0.30085886,0.53661376,-0.1257403,0.0026851266,0.034321908,-0.3220159,-0.044647533,0.085653745
-0.73907846,0.46044347,-0.82002574,0.88292813,-0.5418677,0.6873871,0.44265386,-0.8118215,0.7249033,0.55617636
-0.46079034,0.3783435,-0.668581,0.6407161,-0.15005963,0.5113445,0.43188477,-0.5158029,0.5344292,0.2554268
0.4958681,-0.08440201,0.3889374,-0.040133834,0.056424905,-0.39207152,-0.2091574,0.19694349,-0.36963955,-0.23624037
0.56521827,-0.19089589,0.4571097,-0.5185687,0.1498142,-0.3377664,-0.023990592,0.39231747,-0.42082024,-0.38685912
-0.5071672,0.26324752,-0.6939323,0.740395,-0.49766234,0.81299037,0.46147925,-0.6595887,0.56847423,0.5289457
0.44653335,-0.4421361,0.25694883,0.16177422,0.40261093,-0.48039585,-0.5061391,0.2739414,-0.5277971,-0.5397552
0.69606894,-0.42077556,-0.11111934,-0.36396483,0.19317296,-0.24023764,-0.25411502,-0.26494172,-0.45453355,-0.025174912
-0.046058275,0.13456924,-0.52761346,0.5618636,-0.29360697,0.23462085,0.28788632,-0.49931395,0.19683173,0.27304393
-0.56160927,0.09933191,-0.49982908,0.62660956,-0.36920878,0.42784533,0.29970217,-0.36795738,0.52354515,0.41561693
-0.44133574,0.4495353,-0.66663486,0.5977587,-0.51793873,0.32941133,0.3973633,-0.60213673,0.59540987,0.37131205
-0.5307887,0.18485579,-0.7382689,0.7107885,-0.34794953,0.53358436,0.36891013,-0.5368921,0.46931034,0.40362054
-0.32944012,0.17484415,-0.5742377,0.6415299,-0.33095554,0.4391538,0.30819532,-0.5075407,0.46867564,0.44614238
0.61420286,0.22977526,0.41999328,-0.2720402,-0.3807941,-0.39297774,0.037245605,0.08422116,-0.2951714,-0.017854333
-0.32680938,0.17385173,-0.25271922,0.32037905,-0.36731026,0.50567573,0.31744334,-0.41558948,0.380207,0.38834274
-0.5431529,0.4332918,-0.53040385,0.72510165,-0.54919595,0.7527354,0.46998608,-0.70361155,0.50232434,0.24010228
0.05407965,-0.12933946,-0.80092114,0.666026,-0.07517992,0.08806329,0.17904022,-0.5408642,0.09956075,0.11187755
-0.5407796,0.5570909,-0.3896846,0.7387498,-0.62236583,0.82171273,0.64494103,-0.46345773,0.6465373,0.5646989
-0.613389,0.34609398,-0.6024922,0.5621721,-0.47432783,0.52954787,0.53975517,-0.3061214,0.5693941,0.5000497
-0.5108814,0.2443438,-0.65505457,0.70253974,-0.21616112,0.6007638,0.5007888,-0.6157592,0.63063765,0.5479586
-0.34294865,0.50517076,-0.61015075,0.821463,-0.55360097,0.6708658,0.5004966,-0.56071335,0.53404146,0.67445207
-0.661152,0.45538545,-0.58082354,0.7280011,-0.5720791,0.6183528,0.54324937,-0.794174,0.50929964,0.58747184
-0.57669955,0.10720416,-0.6641395,0.661471,-0.3038916,0.79943174,0.46522743,-0.4616535,0.7605272,0.6268821
-0.5681822,0.3897978,-0.75152934,0.5088919,-0.39734313,0.3599469,0.5645325,-0.55247396,0.671189,0.33171242
-0.7349654,0.511702,-0.87799513,0.8566998,-0.7244567,0.875317,0.6807652,-0.8240667,0.782188,0.67367554
-0.7168202,0.47104785,-0.5418964,0.78106916,-0.6213868,0.8245858,0.63686305,-0.5278524,0.6161232,0.45877966
0.47275877,-0.5834531,0.103974015,-0.19130275,0.5498436,-0.22791179,-0.485368,0.08630177,-0.16463593,-0.34886554
-0.75708103,0.50954974,-0.7604095,0.7654479,-0.5001803,0.8184253,0.60998195,-0.68746126,0.6812573,0.5705032
-0.6037591,0.7168146,-0.57715684,0.6469734,-0.590154,0.6670965,0.59686744,-0.43148857,0.5940832,0.452935
-0.8288217,0.6629705,-0.398898,0.6974594,-0.6541137,0.7235488,0.5354166,-0.7111862,0.677308,0.4026699
-0.23978734,0.3133589,-0.60534286,0.4157252,-0.36199272,0.4141267,0.25166026,-0.47274885,0.21265735,0.42081913
-0.7611224,0.57283103,-0.5978789,0.67992145,-0.5765441,0.74644196,0.6602942,-0.5693056,0.70648116,0.45912427
-0.24311905,0.5507678,-0.41944396,0.49261716,-0.492225,0.43430403,-0.17176378,-0.31852952,0.30781263,0.5409808
-0.46295562,0.48852423,-0.70407957,0.66821724,-0.5369811,0.6468943,0.48404753,-0.5801273,0.56814766,0.57964206
-0.45836297,0.41225535,-0.15826613,0.03348735,-0.3854627,0.33793384,0.10467029,-0.2316842,0.08332389,0.2641126
-0.44285956,0.40723792,-0.819769,0.691178,-0.6013726,0.61120737,0.52413154,-0.59940374,0.50796217,0.4899739
